bias,gain,jointP
0,0,4.52415898816817e-39
0.15,0,1.97890547119723e-38
0.3,0,2.10165609272742e-38
0.45,0,1.31703015689889e-38
0.6,0,6.344780150927e-39
0.75,0,2.61342246479378e-39
0.9,0,9.70345965505652e-40
1.05,0,3.34656594406582e-40
1.2,0,1.09226699315865e-40
1.35,0,3.41579124341139e-41
1.5,0,1.03237276293649e-41
1.65,0,3.03447140361911e-42
1.8,0,8.71494166515059e-43
1.95,0,2.45437938566757e-43
2.1,0,6.79733551938429e-44
2.25,0,1.85538100719e-44
2.4,0,5.00055274212829e-45
2.55,0,1.3327409139472e-45
2.7,0,3.51689351824765e-46
2.85,0,9.1984627639986e-47
0,2,3.11638243571965e-17
0.15,2,1.36313208013178e-16
0.3,2,1.44768655355121e-16
0.45,2,9.07211629610445e-17
0.6,2,4.37048332575455e-17
0.75,2,1.80020726232174e-17
0.9,2,6.68404698283524e-18
1.05,2,2.30521945743711e-18
1.2,2,7.52387721452331e-19
1.35,2,2.35290401219131e-19
1.5,2,7.111306994172e-20
1.65,2,2.09023896124418e-20
1.8,2,6.00312482488449e-21
1.95,2,1.6906534072057e-21
2.1,2,4.68221764038392e-22
2.25,2,1.27804455977262e-22
2.4,2,3.44453737704919e-23
2.55,2,9.18033691223505e-24
2.7,2,2.42254642624771e-24
2.85,2,6.33618930464539e-25
0,4,5.70130271867905e-08
0.15,4,2.49379811196994e-07
0.3,4,2.64848729377806e-07
0.45,4,1.65970904951557e-07
0.6,4,7.99563242991769e-08
0.75,4,3.29341047530663e-08
0.9,4,1.22282088354208e-08
1.05,4,4.21731101074027e-09
1.2,4,1.37646461892805e-09
1.35,4,4.30454808361778e-10
1.5,4,1.30098647183113e-10
1.65,4,3.82401239842643e-11
1.8,4,1.09824877371894e-11
1.95,4,3.09298587887208e-12
2.1,4,8.56593846011823e-13
2.25,4,2.33813374113116e-13
2.4,4,6.30164965867778e-14
2.55,4,1.67950759817541e-14
2.7,4,4.43195622199136e-15
2.85,4,1.15918164903589e-15
0,6,0.000864378942785611
0.15,6,0.00378086672802521
0.3,6,0.00401539220058713
0.45,6,0.00251629780830928
0.6,6,0.00121222405609711
0.75,6,0.000499316525585959
0.9,6,0.000185392825935958
1.05,6,6.39389804880663e-05
1.2,6,2.08686872246365e-05
1.35,6,6.52615885400564e-06
1.5,6,1.97243571616616e-06
1.65,6,5.79761496143945e-07
1.8,6,1.66506351405021e-07
1.95,6,4.68929996520112e-08
2.1,6,1.29868859723328e-08
2.25,6,3.54486276378354e-09
2.4,6,9.55398009638619e-10
2.55,6,2.54631454203438e-10
2.7,6,6.71932332427456e-11
2.85,6,1.75744432058902e-11
0,8,0.0302131833427008
0.15,8,0.132155023675161
0.3,8,0.140352540701908
0.45,8,0.0879537472098516
0.6,8,0.042371633373279
0.75,8,0.0174529260106127
0.9,8,0.00648015258489907
1.05,8,0.00223489958467262
1.2,8,0.000729436410386738
1.35,8,0.000228112953960017
1.5,8,6.89437918653698e-05
1.65,8,2.02647698954648e-05
1.8,8,5.820001707251e-06
1.95,8,1.63908064605273e-06
2.1,8,4.5393883112e-07
2.25,8,1.2390582799455e-07
2.4,8,3.33946302965671e-08
2.55,8,8.90029410697377e-09
2.7,8,2.34864753739779e-09
2.85,8,6.14290617740257e-10
0,10,0.0322891402236526
0.15,10,0.141235434952547
0.3,10,0.149996205830614
0.45,10,0.0939970755362557
0.6,10,0.0452830009991494
0.75,10,0.0186521217866258
0.9,10,0.00692540581080546
1.05,10,0.00238846020483012
1.2,10,0.00077955620472231
1.35,10,0.00024378666338137
1.5,10,7.3680940463662e-05
1.65,10,2.16571683073838e-05
1.8,10,6.21989576853791e-06
1.95,10,1.75170236839866e-06
2.1,10,4.85129104230444e-07
2.25,10,1.32419434564824e-07
2.4,10,3.56891853510496e-08
2.55,10,9.51183598206488e-09
2.7,10,2.51002381347197e-09
2.85,10,6.56498710159293e-10
0,12,0.00226056487770736
0.15,12,0.00988790229563235
0.3,12,0.0105012444537519
0.45,12,0.00658074157728156
0.6,12,0.003170265944117
0.75,12,0.00130583630017748
0.9,12,0.000484848126377467
1.05,12,0.00016721625950528
1.2,12,5.45767822985642e-05
1.35,12,1.70675206919786e-05
1.5,12,5.15840759508955e-06
1.65,12,1.51621980911112e-06
1.8,12,4.35455320890141e-07
1.95,12,1.22636800570432e-07
2.1,12,3.39639212001575e-08
2.25,12,9.270693515829e-09
2.4,12,2.49860226564571e-09
2.55,12,6.65924276541067e-10
2.7,12,1.75726935918455e-10
2.85,12,4.59615188316216e-11
0,14,1.51146269181284e-05
0.15,14,6.61126586877529e-05
0.3,14,7.02135973445273e-05
0.45,14,4.40002650514961e-05
0.6,14,2.1197085493593e-05
0.75,14,8.73110464024773e-06
0.9,14,3.24179969989681e-06
1.05,14,1.11804416762881e-06
1.2,14,3.64912200029988e-07
1.35,14,1.14117144002663e-07
1.5,14,3.44902316497513e-08
1.65,14,1.01377743972705e-08
1.8,14,2.91154869283978e-09
1.95,14,8.1997623927295e-10
2.1,14,2.27090141353399e-10
2.25,14,6.19858669600224e-11
2.4,14,1.67061965062143e-11
2.55,14,4.45251410163057e-12
2.7,14,1.17494839545019e-12
2.85,14,3.07308680490092e-13
0,16,1.53787291049582e-08
0.15,16,6.72678640283246e-08
0.3,16,7.14404595558359e-08
0.45,16,4.47690942316101e-08
0.6,16,2.15674682138283e-08
0.75,16,8.88366572173655e-09
0.9,16,3.29844459061391e-09
1.05,16,1.13758007223583e-09
1.2,16,3.71288414974018e-10
1.35,16,1.16111145406015e-10
1.5,16,3.50928893039765e-11
1.65,16,1.03149146206057e-11
1.8,16,2.96242301352303e-12
1.95,16,8.3430391795887e-13
2.1,16,2.31058152159342e-13
2.25,16,6.3068963691775e-14
2.4,16,1.69981086423722e-14
2.55,16,4.53031415038473e-15
2.7,16,1.195478603859e-15
2.85,16,3.12678372708686e-16
0,18,3.52518491143578e-12
0.15,18,1.54194574648376e-11
0.3,18,1.63759195167223e-11
0.45,18,1.02621832016689e-11
