bias,gain,jointP
0,0,3.70212894979281e-08
0.15,0,6.60187828474182e-07
0.3,0,1.77091157795464e-06
0.45,0,2.13729739421181e-06
0.6,0,1.69689831732916e-06
0.75,0,1.04472544144697e-06
0.9,0,5.42610734061952e-07
1.05,0,2.49574264827897e-07
1.2,0,1.04798565503393e-07
1.35,0,4.09991470025396e-08
1.5,0,1.51576210319168e-08
1.65,0,5.35069890685093e-09
1.8,0,1.8175039279617e-09
1.95,0,5.97598569486568e-10
2.1,0,1.91091577000683e-10
2.25,0,5.96475639780161e-11
2.4,0,1.82296919854284e-11
2.55,0,5.46870577941457e-12
2.7,0,1.61365382356338e-12
2.85,0,4.691544229325e-13
0,2,1.26169224403737e-05
0.15,2,0.000224993206365857
0.3,2,0.00060352986972709
0.45,2,0.000728394818778324
0.6,2,0.000578306016600011
0.75,2,0.000356044320578279
0.9,2,0.000184922719867903
1.05,2,8.50553609869015e-05
1.2,2,3.57155407267144e-05
1.35,2,1.39725834747456e-05
1.5,2,5.16574467107566e-06
1.65,2,1.8235278680206e-06
1.8,2,6.19408626905086e-07
1.95,2,2.03662673665439e-07
2.1,2,6.51243551676191e-08
2.25,2,2.03279977189875e-08
2.4,2,6.21271201006989e-09
2.55,2,1.86374482369012e-09
2.7,2,5.49936142517431e-10
2.85,2,1.59888676136711e-10
0,4,0.000177264079741381
0.15,4,0.00316108891554104
0.3,4,0.00847941861093339
0.45,4,0.0102337347201213
0.6,4,0.00812503083267493
0.75,4,0.00500231884064625
0.9,4,0.00259811026940782
1.05,4,0.00119500300993904
1.2,4,0.000501792928450411
1.35,4,0.00019631072180761
1.5,4,7.2577205703267e-05
1.65,4,2.56200345952083e-05
1.8,4,8.70251051721216e-06
1.95,4,2.86140115353709e-06
2.1,4,9.14978192352025e-07
2.25,4,2.85602437969371e-07
2.4,4,8.72867914000305e-08
2.55,4,2.61850710904747e-08
2.7,4,7.72644237773327e-09
2.85,4,2.24638925779131e-09
0,6,0.000630491377149594
0.15,6,0.0112433342759544
0.3,6,0.0301595242828391
0.45,6,0.0363992609584887
0.6,6,0.0288990408352893
0.75,6,0.0177922052757774
0.9,6,0.00924093659660393
1.05,6,0.00425037658240523
1.2,6,0.00178477283702488
1.35,6,0.000698236312299076
1.5,6,0.000258141990414994
1.65,6,9.11251220107304e-05
1.8,6,3.09530156851911e-05
1.95,6,1.01774073828331e-05
2.1,6,3.25438668341337e-06
2.25,6,1.01582833191757e-06
2.4,6,3.1046092021049e-07
2.55,6,9.31348390304449e-08
2.7,6,2.74813447953542e-08
2.85,6,7.98993828205497e-09
0,8,0.00103755752860523
0.15,8,0.0185024039145169
0.3,8,0.0496315137889467
0.45,8,0.0598998314836365
0.6,8,0.047557220407489
0.75,8,0.0292794433094881
0.9,8,0.0152071918580659
1.05,8,0.00699456072249437
1.2,8,0.00293708139558888
1.35,8,0.00114904084152062
1.5,8,0.000424807024031145
1.65,8,0.000149958524119309
1.8,8,5.09373095670205e-05
1.95,8,1.67482792540008e-05
2.1,8,5.35552669987905e-06
2.25,8,1.67168080603504e-06
2.4,8,5.10904790733838e-07
2.55,8,1.53265781125103e-07
2.7,8,4.52242127680213e-08
2.85,8,1.31485075261709e-08
0,10,0.00105076634958728
0.15,10,0.0187379522424953
0.3,10,0.0502633570965534
0.45,10,0.0606623975381527
0.6,10,0.048162656533629
0.75,10,0.0296521907615247
0.9,10,0.0154007898700844
1.05,10,0.00708360629142362
1.2,10,0.00297447246190997
1.35,10,0.00116366892175546
1.5,10,0.000430215109633768
1.65,10,0.000151867599274387
1.8,10,5.1585776553022e-05
1.95,10,1.69614963685456e-05
2.1,10,5.42370623835569e-06
2.25,10,1.69296245249538e-06
2.4,10,5.17408960125529e-07
2.55,10,1.55216959936631e-07
2.7,10,4.57999481022439e-08
2.85,10,1.33158970706598e-08
0,12,0.000764415531687651
0.15,12,0.0136315573217689
0.3,12,0.0365657796849505
0.45,12,0.0441309134859413
0.6,12,0.0350375539872441
0.75,12,0.021571489394933
0.9,12,0.0112038256474185
1.05,12,0.00515320905703861
1.2,12,0.0021638806280333
1.35,12,0.000846550327655129
1.5,12,0.000312974537012846
1.65,12,0.00011048122324345
1.8,12,3.7527818460105e-05
1.95,12,1.23392143932593e-05
2.1,12,3.94565860387397e-06
2.25,12,1.23160281423153e-06
2.4,12,3.76406653591125e-07
2.55,12,1.12917828976445e-07
2.7,12,3.33187218010882e-08
2.85,12,9.68709984209574e-09
0,14,0.000437956965803278
0.15,14,0.00780993482776954
0.3,14,0.0209496501041735
0.45,14,0.0252839459263201
0.6,14,0.0200740830050168
0.75,14,0.012358964007972
0.9,14,0.00641901332786804
1.05,14,0.00295243059463735
1.2,14,0.00123975319041685
1.35,14,0.00048501449477495
1.5,14,0.000179312655122554
1.65,14,6.32980614654844e-05
1.8,14,2.15008314518648e-05
1.95,14,7.06951215935803e-06
2.1,14,2.26058812074783e-06
2.25,14,7.05622804922308e-07
2.4,14,2.15654848811071e-07
2.55,14,6.46940671841615e-08
2.7,14,1.90893116368685e-08
2.85,14,5.55003486769969e-09
0,16,0.000209563714132453
0.15,16,0.00373707710445449
0.3,16,0.0100244700470821
0.45,16,0.0120984435229277
0.6,16,0.00960550857917876
0.75,16,0.00591380113246857
0.9,16,0.00307151701899858
1.05,16,0.00141274684373535
1.2,16,0.000593225598580876
1.35,16,0.0002320808820718
1.5,16,8.58016401897196e-05
1.65,16,3.02883111671972e-05
1.8,16,1.02882119655852e-05
1.95,16,3.38278264966581e-06
2.1,16,1.08169815689246e-06
2.25,16,3.37642616335278e-07
