bias,gain,jointP
0,0,1.28632551975615e-129
0.15,0,1.75087975769981e-127
0.3,0,1.69067018517519e-126
0.45,0,5.21774028951707e-126
0.6,0,8.5924273263497e-126
0.75,0,9.56840766612256e-126
0.9,0,8.17359808438724e-126
1.05,0,5.7687115940386e-126
1.2,0,3.52620835348677e-126
1.35,0,1.92694990458407e-126
1.5,0,9.6262199287433e-127
1.65,0,4.46820980714913e-127
1.8,0,1.95081612109171e-127
1.95,0,8.08715268648256e-128
2.1,0,3.20692322074117e-128
2.25,0,1.22368544325571e-128
2.4,0,4.51472888964583e-129
2.55,0,1.61695298245955e-129
2.7,0,5.64030845606465e-130
2.85,0,1.92157401904382e-130
0,2,9.57068046946532e-78
0.15,2,1.3027115177328e-75
0.3,2,1.25791363640449e-74
0.45,2,3.88216857371297e-74
0.6,2,6.39304554986863e-74
0.75,2,7.11920668349964e-74
0.9,2,6.08142296409804e-74
1.05,2,4.29210915426055e-74
1.2,2,2.62361376662875e-74
1.35,2,1.43371343677741e-74
1.5,2,7.16222088824501e-75
1.65,2,3.32449350323566e-75
1.8,2,1.45147067852544e-75
1.95,2,6.01710477490762e-76
2.1,2,2.38605523752966e-76
2.25,2,9.10461791565526e-77
2.4,2,3.35910521446044e-77
2.55,2,1.203065638642e-77
2.7,2,4.19657304104883e-78
2.85,2,1.42971360299071e-78
0,4,5.57666555451676e-51
0.15,4,7.59066867981918e-49
0.3,4,7.32963938047522e-48
0.45,4,2.26207068880047e-47
0.6,4,3.72511411494242e-47
0.75,4,4.1482353124235e-47
0.9,4,3.54353716797186e-47
1.05,4,2.50093578540796e-47
1.2,4,1.5287331519837e-47
1.35,4,8.35399359892235e-48
1.5,4,4.17329892568733e-48
1.65,4,1.93712332836296e-48
1.8,4,8.45746189327758e-49
1.95,4,3.50606010128559e-49
2.1,4,1.39031201561464e-49
2.25,4,5.30509918069675e-50
2.4,4,1.95729095786286e-50
2.55,4,7.01004983735742e-51
2.7,4,2.44526858875878e-51
2.85,4,8.33068727773309e-52
0,6,1.73210337990711e-34
0.15,6,2.35764952148169e-32
0.3,6,2.2765742396258e-31
0.45,6,7.02595529058871e-31
0.6,6,1.15701447145337e-30
0.75,6,1.28843523698121e-30
0.9,6,1.10061696285504e-30
1.05,6,7.76786645081702e-31
1.2,6,4.74822065917572e-31
1.35,6,2.59473701748098e-31
1.5,6,1.29621995507531e-31
1.65,6,6.01667399910114e-32
1.8,6,2.62687410381222e-32
1.95,6,1.08897664603099e-32
2.1,6,4.31828682898352e-33
2.25,6,1.64775529961354e-33
2.4,6,6.07931433297089e-34
2.55,6,2.1773102399461e-34
2.7,6,7.59496503056258e-35
2.85,6,2.5874981114877e-35
0,8,1.28311140121497e-23
0.15,8,1.74650486580334e-21
0.3,8,1.68644573785938e-20
0.45,8,5.20470281529298e-20
0.6,8,8.57095758205929e-20
0.75,8,9.54449925723466e-20
0.9,8,8.1531748612235e-20
1.05,8,5.75429741768249e-20
1.2,8,3.51739747981992e-20
1.35,8,1.92213506936458e-20
1.5,8,9.60216706539006e-21
1.65,8,4.45704517131903e-21
1.8,8,1.94594165178442e-21
1.95,8,8.06694546288652e-22
2.1,8,3.19891013911787e-22
2.25,8,1.22062784235194e-22
2.4,8,4.50344801741734e-23
2.55,8,1.61291273099806e-23
2.7,8,5.62621511832999e-24
2.85,8,1.91677261645325e-24
0,10,2.6929938347667e-16
0.15,10,3.66556390313801e-14
0.3,10,3.53951182292004e-13
0.45,10,1.09236287512565e-12
0.6,10,1.79887232742822e-12
0.75,10,2.0031992258295e-12
0.9,10,1.71118810216006e-12
1.05,10,1.20771177425121e-12
1.2,10,7.38231280511551e-13
1.35,10,4.03417652316571e-13
1.5,10,2.01530254372379e-13
1.65,10,9.35444510607065e-14
1.8,10,4.08414177140742e-14
1.95,10,1.69309027855119e-14
2.1,10,6.71387166730806e-15
2.25,10,2.56185335964266e-15
2.4,10,9.45183538593259e-16
2.55,10,3.38518076955876e-16
2.7,10,1.18082986499747e-16
2.85,10,4.02292180855888e-17
0,12,2.07249972299568e-11
0.15,12,2.82097941547446e-09
0.3,12,2.72397106069766e-08
0.45,12,8.40670976250047e-08
0.6,12,1.38439321775223e-07
0.75,12,1.54164104909526e-07
0.9,12,1.31691236048725e-07
1.05,12,9.29442275463321e-08
1.2,12,5.68135026755262e-08
1.35,12,3.1046598097767e-08
1.5,12,1.55095563521106e-08
1.65,12,7.19908253811107e-09
1.8,12,3.14311253915301e-09
1.95,12,1.30298446584004e-09
2.1,12,5.16692500037971e-10
2.25,12,1.97157539303276e-10
2.4,12,7.27403307287671e-11
2.55,12,2.605199505705e-11
2.7,12,9.08754240918748e-12
2.85,12,3.09599829982301e-12
0,14,2.75563822728472e-08
0.15,14,3.75083220972809e-06
0.3,14,3.62184790742741e-05
0.45,14,0.000111777340813098
0.6,14,0.000184071767542509
0.75,14,0.000204979762385573
0.9,14,0.000175099374068769
1.05,14,0.000123580555206017
1.2,14,7.5540400831672e-05
1.35,14,4.12801949240744e-05
1.5,14,2.06218248899576e-05
1.65,14,9.572048103689e-06
1.8,14,4.17914703169591e-06
1.95,14,1.7324749257081e-06
2.1,14,6.87004967507498e-07
2.25,14,2.62144716389248e-07
2.4,14,9.67170387515377e-08
2.55,14,3.46392680682589e-08
2.7,14,1.20829831613349e-08
2.85,14,4.11650297075508e-09
0,16,1.78097658970967e-06
0.15,16,0.00024241732065232
0.3,16,0.00234081029605005
0.45,16,0.00722420037859194
0.6,16,0.0118966091257456
0.75,16,0.0132478986014312
0.9,16,0.011316720859856
1.05,16,0.00798704538157429
1.2,16,0.00488219694901889
1.35,16,0.00266795038806203
1.5,16,0.00133279423265571
1.65,16,0.000618644110081274
1.8,16,0.000270099425777636
1.95,16,0.000111970332476677
2.1,16,4.44013206098802e-05
2.25,16,1.69424853517643e-05
2.4,16,6.25084890088274e-06
2.55,16,2.23874545299203e-06
2.7,16,7.80926535679468e-07
2.85,16,2.66050722834149e-07
0,18,1.1538107658347e-05
0.15,18,0.00157050752946194
0.3,18,0.0151650063002767
0.45,18,0.0468021883023475
0.6,18,0.0770725217025463
0.75,18,0.0858268891311457
0.9,18,0.0733156990243002
1.05,18,0.0517443014226986
1.2,18,0.0316294522524948
1.35,18,0.0172843927216396
1.5,18,0.00863454546884994
1.65,18,0.00400790352077767
1.8,18,0.00174984683745231
1.95,18,0.000725402994133355
2.1,18,0.000287655222606318
2.25,18,0.000109762374821833
2.4,18,4.04963029784699e-05
2.55,18,1.4503776302005e-05
2.7,18,5.05925484590367e-06
2.85,18,1.72361719989922e-06
0,20,1.18141339733987e-05
0.15,20,0.00160807880362186
0.3,20,0.0155277989635757
0.45,20,0.0479218377245914
0.6,20,0.0789163287450219
0.75,20,0.0878801270312175
0.9,20,0.0750696315439437
1.05,20,0.0529821810880269
1.2,20,0.0323861240925296
1.35,20,0.0176978874967044
1.5,20,0.00884110982398399
1.65,20,0.00410378465420798
1.8,20,0.00179170844845032
1.95,20,0.00074275682036961
2.1,20,0.000294536802623816
2.25,20,0.000112388221689494
2.4,20,4.1465096615638e-05
2.55,20,1.48507503505684e-05
2.7,20,5.18028747216906e-06
2.85,20,1.76485131890172e-06
0,22,2.45092527423993e-06
0.15,22,0.000333607270041182
0.3,22,0.003221351223783
0.45,22,0.00994172264608546
0.6,22,0.0163717480356081
0.75,22,0.0182313511027727
0.9,22,0.0155737236172547
1.05,22,0.0109915265059115
1.2,22,0.00671872946859909
1.35,22,0.00367155136923245
1.5,22,0.00183415048184861
1.65,22,0.00085135902061747
1.8,22,0.000371702532768282
1.95,22,0.000154090132019576
2.1,22,6.11037334915929e-05
2.25,22,2.33157278972702e-05
2.4,22,8.60222624213488e-06
2.55,22,3.08089272202189e-06
2.7,22,1.07468710969045e-06
2.85,22,3.66130832146602e-07
0,24,1.22416959571637e-07
0.15,24,1.66627632913452e-05
0.3,24,0.00016089761147458
0.45,24,0.000496561634101915
0.6,24,0.000817723672955953
0.75,24,0.000910605718722514
0.9,24,0.00077786455363252
1.05,24,0.000548996442301577
1.2,24,0.000335582011567171
1.35,24,0.000183383867413868
1.5,24,9.16107593098239e-05
1.65,24,4.25230356483215e-05
1.8,24,1.85655166254225e-05
1.95,24,7.69637722540451e-06
2.1,24,3.05196300806685e-06
2.25,24,1.16455632057919e-06
2.4,24,4.2965748208544e-07
2.55,24,1.53882096594423e-07
2.7,24,5.36776579204086e-08
2.85,24,1.82872255420842e-08
0,26,1.73036168184852e-09
0.15,26,2.35527881217991e-07
0.3,26,2.27428505470798e-06
0.45,26,7.01889041626811e-06
0.6,26,1.15585104790599e-05
0.75,26,1.28713966468634e-05
0.9,26,1.09951024922022e-05
1.05,26,7.76005555565125e-06
1.2,26,4.74344613659251e-06
1.35,26,2.59212790737918e-06
1.5,26,1.29491655494028e-06
1.65,26,6.01062399680628e-07
1.8,26,2.6242326786064e-07
1.95,26,1.08788163719247e-07
2.1,26,4.3139446217725e-08
2.25,26,1.64609841686644e-08
2.4,26,6.07320134335717e-09
2.55,26,2.17512086888324e-09
2.7,26,7.58732799457373e-10
2.85,26,2.58489628039052e-10
0,28,8.05792301971096e-12
0.15,28,1.09680279895168e-09
0.3,28,1.05908574420919e-08
0.45,28,3.26854664266812e-08
0.6,28,5.38255028644009e-08
0.75,28,5.99393320047354e-08
0.9,28,5.1201832775995e-08
1.05,28,3.61369134280171e-08
1.2,28,2.20892107226828e-08
1.35,28,1.20709833984491e-08
1.5,28,6.0301485094788e-09
1.65,28,2.79901860834967e-09
1.8,28,1.22204884284252e-09
1.95,28,5.06603132686651e-10
2.1,28,2.00891143384565e-10
2.25,28,7.66552707744196e-11
2.4,28,2.82815953573926e-11
2.55,28,1.01290711091708e-11
2.7,28,3.53325582431183e-12
2.85,28,1.20373072634577e-12
0,30,1.41485804633056e-14
0.15,30,1.92583158406784e-12
0.3,30,1.85960573622123e-11
0.45,30,5.73910858402768e-11
0.6,30,9.4510019069676e-11
0.75,30,1.05245043879336e-10
0.9,30,8.99032230920805e-11
1.05,30,6.34513417516056e-11
1.2,30,3.87855498887605e-11
1.35,30,2.11949505432616e-11
1.5,30,1.05880933813021e-11
1.65,30,4.91468333733791e-12
1.8,30,2.14574603663404e-12
1.95,30,8.89523909355601e-13
2.1,30,3.52736617064871e-13
2.25,30,1.34595883310791e-13
2.4,30,4.96585071073406e-14
2.55,30,1.77852254552548e-14
2.7,30,6.20390070808996e-15
2.85,30,2.11358199826378e-15
0,32,1.05188915804671e-17
0.15,32,1.43177710920095e-15
0.3,32,1.38254089676751e-14
0.45,32,4.26679277970551e-14
0.6,32,7.02643382804445e-14
0.75,32,7.82453906820826e-14
0.9,32,6.68393736666915e-14
1.05,32,4.71734804951849e-14
1.2,32,2.88354718854493e-14
1.35,32,1.57575798785005e-14
1.5,32,7.87181488705731e-15
1.65,32,3.65386628798993e-15
1.8,32,1.5952745207979e-15
1.95,32,6.6132468801458e-16
2.1,32,2.62245264886398e-16
2.25,32,1.00066540766778e-16
2.4,32,3.69190713983421e-17
2.55,32,1.32225885687389e-17
2.7,32,4.61234673638308e-18
2.85,32,1.57136187222624e-18
0,34,3.07930081395406e-21
0.15,34,4.19138498009645e-19
0.3,34,4.04725086875734e-18
0.45,34,1.24906111818077e-17
0.6,34,2.0569185679287e-17
0.75,34,2.29055593331623e-17
0.9,34,1.95665613778371e-17
1.05,34,1.38095668896911e-17
1.2,34,8.44129739035402e-18
1.35,34,4.61287467169218e-18
1.5,34,2.30439545874043e-18
1.65,34,1.06963298828745e-18
1.8,34,4.67000737938494e-19
1.95,34,1.93596220144783e-19
2.1,34,7.67696911259948e-20
2.25,34,2.9293483831024e-20
2.4,34,1.08076906903812e-20
2.55,34,3.87078119693763e-21
2.7,34,1.35021859964376e-21
2.85,34,4.60000548075598e-22
0,36,0
0.15,36,0
0.3,36,0
0.45,36,0
0.6,36,0
0.75,36,0
0.9,36,0
1.05,36,0
1.2,36,0
1.35,36,0
1.5,36,0
1.65,36,0
1.8,36,0
1.95,36,0
2.1,36,0
2.25,36,0
2.4,36,0
2.55,36,0
2.7,36,0
2.85,36,0
0,38,0
0.15,38,0
0.3,38,0
0.45,38,0
0.6,38,0
0.75,38,0
0.9,38,0
1.05,38,0
1.2,38,0
1.35,38,0
1.5,38,0
1.65,38,0
1.8,38,0
1.95,38,0
2.1,38,0
2.25,38,0
2.4,38,0
2.55,38,0
2.7,38,0
2.85,38,0
