bias,gain,jointP
0,0,5.45372248164447e-07
0.15,0,2.38550441873118e-06
0.3,0,2.53347619117017e-06
0.45,0,1.58763584446697e-06
0.6,0,7.64842045575698e-07
0.75,0,3.15039345159078e-07
0.9,0,1.16971963648738e-07
1.05,0,4.03417341724488e-08
1.2,0,1.316691361229e-08
1.35,0,4.11762220238415e-09
1.5,0,1.24449086811245e-09
1.65,0,3.65795387763894e-10
1.8,0,1.05055709602054e-10
1.95,0,2.9586723342629e-11
2.1,0,8.19396082991251e-12
2.25,0,2.23659980504473e-12
2.4,0,6.0279992329439e-13
2.55,0,1.60657463710051e-13
2.7,0,4.23949761628139e-14
2.85,0,1.1088439487601e-14
0,2,0.000185863848870206
0.15,2,0.000812984221794449
0.3,2,0.000863413269554437
0.45,2,0.000541069168169251
0.6,2,0.000260659552896055
0.75,2,0.000107365978804187
0.9,2,3.98642568389449e-05
1.05,2,1.37485359928493e-05
1.2,2,4.4873079808487e-06
1.35,2,1.40329309623721e-06
1.5,2,4.24124739404522e-07
1.65,2,1.24663729952512e-07
1.8,2,3.58031759007671e-08
1.95,2,1.00832088439176e-08
2.1,2,2.79251667547269e-09
2.25,2,7.62237260049613e-10
2.4,2,2.05435304453514e-10
2.55,2,5.47523542963111e-11
2.7,2,1.44482845779224e-11
2.85,2,3.7789602387477e-12
0,4,0.00261133285734872
0.15,4,0.0114221911564978
0.3,4,0.0121307045666146
0.45,4,0.00760186397477099
0.6,4,0.00366219067988107
0.75,4,0.00150846068192942
0.9,4,0.000560081179584418
1.05,4,0.000193162920044985
1.2,4,6.30453681157556e-05
1.35,4,1.97158586404493e-05
1.5,4,5.95882886507375e-06
1.65,4,1.75148903954945e-06
1.8,4,5.03024177081354e-07
1.95,4,1.41666142833503e-07
2.1,4,3.9234044671314e-08
2.25,4,1.07092111476342e-08
2.4,4,2.88630609900649e-09
2.55,4,7.69254605778662e-10
2.7,4,2.02994183538084e-10
2.85,4,5.30932889749173e-11
0,6,0.0092879665853783
0.15,6,0.0406263527435056
0.3,6,0.0431463872385101
0.45,6,0.0270382453870512
0.6,6,0.0130256487863266
0.75,6,0.00536528017471595
0.9,6,0.00199209199487534
1.05,6,0.000687040237656054
1.2,6,0.000224239231231722
1.35,6,7.01251989914673e-05
1.5,6,2.11943120276841e-05
1.65,6,6.22968137830894e-06
1.8,6,1.78915213172502e-06
1.95,6,5.03876936719942e-07
2.1,6,1.39547317719727e-07
2.25,6,3.80904314879168e-08
2.4,6,1.02659890818989e-08
2.55,6,2.73607826517171e-09
2.7,6,7.22007992363763e-10
2.85,6,1.88841760451611e-10
0,8,0.0152845859679483
0.15,8,0.0668560739710083
0.3,8,0.0710031263453922
0.45,8,0.0444950336806184
0.6,8,0.0214354398062041
0.75,8,0.00882928306413957
0.9,8,0.00327825268015795
1.05,8,0.00113061620962603
1.2,8,0.000369015518697444
1.35,8,0.000115400354065864
1.5,8,3.48780630551187e-05
1.65,8,1.02517703637724e-05
1.8,8,2.94428810824315e-06
1.95,8,8.29196604635366e-07
2.1,8,2.2964369592388e-07
2.25,8,6.26828778163178e-08
2.4,8,1.68940522369367e-08
2.55,8,4.50258117044557e-09
2.7,8,1.18816030692904e-09
2.85,8,3.10764266368621e-10
0,10,0.0154791692602181
0.15,10,0.067707197776965
0.3,10,0.0719070449804606
0.45,10,0.0450614860635214
0.6,10,0.0217083276984564
0.75,10,0.00894168591041914
0.9,10,0.00331998709159278
1.05,10,0.0011450097316242
1.2,10,0.00037371334006319
1.35,10,0.00011686947994669
1.5,10,3.53220847873063e-05
1.65,10,1.0382282451778e-05
1.8,10,2.98177092097318e-06
1.95,10,8.39752847742456e-07
2.1,10,2.32567218124323e-07
2.25,10,6.34808739648573e-08
2.4,10,1.71091251418184e-08
2.55,10,4.55990212566768e-09
2.7,10,1.20328640486531e-09
2.85,10,3.147205092264e-10
0,12,0.0112608453865889
0.15,12,0.0492558917670788
0.3,12,0.0523112127091018
0.45,12,0.0327815026065613
0.6,12,0.0157924574442103
0.75,12,0.00650493194046586
0.9,12,0.00241523693522623
1.05,12,0.000832976068495944
1.2,12,0.000271870413108849
1.35,12,8.50206572437329e-05
1.5,12,2.56962456340654e-05
1.65,12,7.55294263432061e-06
1.8,12,2.16919013900831e-06
1.95,12,6.10906620530246e-07
2.1,12,1.69188891293911e-07
2.25,12,4.61813095203354e-08
2.4,12,1.24466119391153e-08
2.55,12,3.31725507693029e-09
2.7,12,8.75371406125557e-10
2.85,12,2.28954082406427e-10
0,14,0.00645168167502055
0.15,14,0.0282202022486626
0.3,14,0.0299706887757605
0.45,14,0.0187815223800401
0.6,14,0.00904798039565454
0.75,14,0.00372687384976806
0.9,14,0.00138376288288174
1.05,14,0.000477237387811596
1.2,14,0.000155762849237197
1.35,14,4.8710926889278e-05
1.5,14,1.47221626248032e-05
1.65,14,4.32731113104188e-06
1.8,14,1.24279517114607e-06
1.95,14,3.50007029979978e-07
2.1,14,9.69334745398381e-08
2.25,14,2.64586803327963e-08
2.4,14,7.13104348802421e-09
2.55,14,1.90055657958758e-09
2.7,14,5.01526969410597e-10
2.85,14,1.31174774821248e-10
0,16,0.00308714892052866
0.15,16,0.0135034509291381
0.3,16,0.0143410639523368
0.45,16,0.00898701446568826
0.6,16,0.00432948560056172
0.75,16,0.00178332025071918
0.9,16,0.000662134665864833
1.05,16,0.000228359513198362
1.2,16,7.45329878476293e-05
1.35,16,2.33083237733836e-05
1.5,16,7.04459871772328e-06
1.65,16,2.07063128032352e-06
1.8,16,5.94681195431052e-07
1.95,16,1.67479407572707e-07
2.1,16,4.6382956624685e-08
2.25,16,1.26605574395059e-08
2.4,16,3.41222557392011e-09
2.55,16,9.09421990826718e-10
2.7,16,2.39982150425455e-10
2.85,16,6.27675209175159e-11
0,18,0.00128360782677164
0.15,18,0.00561460938466817
0.3,18,0.00596288109428162
0.45,18,0.00373671708246973
0.6,18,0.00180015987107758
0.75,18,0.000741487984671471
0.9,18,0.000275309439667518
1.05,18,9.49497630353976e-05
1.2,18,3.09901235789784e-05
1.35,18,9.69138437912458e-06
1.5,18,2.92907866880183e-06
1.65,18,8.60949240286831e-07
1.8,18,2.47262913626628e-07
1.95,18,6.96363809837172e-08
2.1,18,1.92856022449542e-08
2.25,18,5.26414210619251e-09
2.4,18,1.41877167773435e-09
2.55,18,3.78129210904256e-10
2.7,18,9.97823475645137e-11
2.85,18,2.60981517869178e-11
0,20,0.000476900210978962
0.15,20,0.00208600192696478
0.3,20,0.0022153956937591
0.45,20,0.00138830655892809
0.6,20,0.000668815353418289
0.75,20,0.000275485836836596
0.9,20,0.000102286015341738
1.05,20,3.52767886573812e-05
1.2,20,1.15137942951388e-05
1.35,20,3.60065057152769e-06
1.5,20,1.08824378131038e-06
1.65,20,3.19869406972704e-07
1.8,20,9.18658590391955e-08
1.95,20,2.58720803116871e-08
2.1,20,7.16520076276476e-09
2.25,20,1.95579243808481e-09
2.4,20,5.27117783430949e-10
2.55,20,1.40486756699739e-10
2.7,20,3.70722440398133e-11
2.85,20,9.69627469835947e-12
0,22,0.000161585591559211
0.15,22,0.000706789067403298
0.3,22,0.000750630877220525
0.45,22,0.000470392613434647
0.6,22,0.000226611190429405
0.75,22,9.3341417945796e-05
0.9,22,3.46570328901749e-05
1.05,22,1.19526488608822e-05
1.2,22,3.90115839632779e-06
1.35,22,1.21998950556971e-06
1.5,22,3.6872391983787e-07
1.65,22,1.08379669703393e-07
1.8,22,3.11264261059392e-08
1.95,22,8.7661009699486e-09
2.1,22,2.42774730905482e-09
2.25,22,6.62670870759807e-10
2.4,22,1.7860054765383e-10
2.55,22,4.76003892742325e-11
2.7,22,1.25609935699209e-11
2.85,22,3.28533778552709e-12
0,24,5.07013662335818e-05
0.15,24,0.000221772071448432
0.3,24,0.000235528493877171
0.45,24,0.000147596997586151
0.6,24,7.11047120459316e-05
0.75,24,2.92881151739167e-05
0.9,24,1.08744777314515e-05
1.05,24,3.75043109666699e-06
1.2,24,1.22408228777595e-06
1.35,24,3.82801053770627e-07
1.5,24,1.15695999367191e-07
1.65,24,3.40067284024689e-08
1.8,24,9.76666492545193e-09
1.95,24,2.75057504465092e-09
2.1,24,7.61764116783127e-10
2.25,24,2.07928926004568e-10
2.4,24,5.60402179967695e-11
2.55,24,1.49357671446192e-11
2.7,24,3.94131388263574e-12
2.85,24,1.03085375779929e-12
0,26,1.49077209718548e-05
0.15,26,6.52076345491785e-05
0.3,26,6.92524349633098e-05
0.45,26,4.33979401296782e-05
0.6,26,2.09069160401192e-05
0.75,26,8.61158349841674e-06
0.9,26,3.1974223137946e-06
1.05,26,1.10273912650991e-06
1.2,26,3.59916873022384e-07
1.35,26,1.12554980689351e-07
1.5,26,3.40180907192909e-08
1.65,26,9.99899718390373e-09
1.8,26,2.87169215250459e-09
1.95,26,8.08751485884883e-10
2.1,26,2.2398147708794e-10
2.25,26,6.11373349698897e-11
2.4,26,1.64775033723728e-11
2.55,26,4.39156310042594e-12
2.7,26,1.15886438551067e-12
2.85,26,3.03101894991561e-13
0,28,4.14585340074356e-06
0.15,28,1.81343140216099e-05
0.3,28,1.92591774117897e-05
0.45,28,1.20690143055117e-05
0.6,28,5.81423606784908e-06
0.75,28,2.39489072810679e-06
0.9,28,8.89206619729843e-07
1.05,28,3.06672949299591e-07
1.2,28,1.00093273466949e-07
1.35,28,3.13016624299959e-08
1.5,28,9.46046799250146e-09
1.65,28,2.78073198158034e-09
1.8,28,7.98620707942355e-10
1.95,28,2.24914666999907e-10
2.1,28,6.22894921525398e-11
2.25,28,1.70023592858929e-11
2.4,28,4.58241159202593e-12
2.55,28,1.22129847002466e-12
2.7,28,3.22281444812435e-13
2.85,28,8.42929663424089e-14
0,30,1.09864799109729e-06
0.15,30,4.80557939318256e-06
0.3,30,5.10366733417398e-06
0.45,30,3.19827959157858e-06
0.6,30,1.54076812618655e-06
0.75,30,6.34644217487319e-07
0.9,30,2.35639076447177e-07
1.05,30,8.12680978086316e-08
1.2,30,2.65246411745028e-08
1.35,30,8.29491668483807e-09
1.5,30,2.50701680694686e-09
1.65,30,7.36891855557481e-10
1.8,30,2.11633878870921e-10
1.95,30,5.96022153179475e-11
2.1,30,1.65066679414145e-11
2.25,30,4.50561225102901e-12
2.4,30,1.21433557902874e-12
2.55,30,3.23643163644458e-13
2.7,30,8.54043372222494e-14
2.85,30,2.23375718299902e-14
0,32,2.79107032055359e-07
0.15,32,1.22083780483499e-06
0.3,32,1.29656582798325e-06
0.45,32,8.12509859138019e-07
0.6,32,3.91425845466588e-07
0.75,32,1.61228769714554e-07
0.9,32,5.98631443341105e-08
1.05,32,2.06458281123305e-08
1.2,32,6.73847668638143e-09
1.35,32,2.10728968314895e-09
1.5,32,6.36897373835802e-10
1.65,32,1.87204364288691e-10
1.8,32,5.37647219971075e-11
1.95,32,1.51416992122308e-11
2.1,32,4.19345152913821e-12
2.25,32,1.14463237831162e-12
2.4,32,3.08496990963801e-13
2.55,32,8.22202230211994e-14
2.7,32,2.16966228308939e-14
2.85,32,5.67476883161196e-15
0,34,6.83145099559506e-08
0.15,34,2.98813454318336e-07
0.3,34,3.17348719278197e-07
0.45,34,1.98870707243173e-07
0.6,34,9.58057725032162e-08
0.75,34,3.94625112550584e-08
0.9,34,1.46521617154955e-08
1.05,34,5.05329306733089e-09
1.2,34,1.64931613972535e-09
1.35,34,5.15782282443525e-10
1.5,34,1.55887623702705e-10
1.65,34,4.58203231707204e-11
1.8,34,1.31595059038922e-11
1.95,34,3.706097098187e-12
2.1,34,1.02639329481419e-12
2.25,34,2.80161339641788e-13
2.4,34,7.5508025023165e-14
2.55,34,2.01243021460246e-14
2.7,34,5.31048660965884e-15
2.85,34,1.38896196555872e-15
0,36,1.61765879737678e-08
0.15,36,7.07577663170365e-08
0.3,36,7.5146838923041e-08
0.45,36,4.70917451241175e-08
0.6,36,2.26864030539395e-08
0.75,36,9.34455630867989e-09
0.9,36,3.469570127187e-09
1.05,36,1.19659849589229e-09
1.2,36,3.90551109098577e-10
1.35,36,1.22135070172331e-10
1.5,36,3.69135321394304e-11
1.65,36,1.08500593685817e-11
1.8,36,3.11611552337697e-12
1.95,36,8.77588169582199e-13
2.1,36,2.43045605391199e-13
2.25,36,6.63410241907071e-14
2.4,36,1.78799820170018e-14
2.55,36,4.76534991300913e-15
2.7,36,1.25750084250116e-15
2.85,36,3.28900338194126e-16
0,38,3.71885924085549e-09
0.15,38,1.62666053902784e-08
0.3,38,1.72756156491843e-08
0.45,38,1.08259894983309e-08
0.6,38,5.21541005901411e-09
0.75,38,2.14823358526419e-09
0.9,38,7.97624502163805e-10
1.05,38,2.75087761477202e-10
1.2,38,8.97843601786016e-11
1.35,38,2.80778081928927e-11
1.5,38,8.48610537227913e-12
1.65,38,2.49433586440556e-12
1.8,38,7.16368311319767e-13
1.95,38,2.0175001547969e-13
2.1,38,5.58741062716116e-14
2.25,38,1.52512341452661e-14
2.4,38,4.11045496479749e-15
2.55,38,1.09551319404572e-15
2.7,38,2.89088690155332e-16
2.85,38,7.56113751550806e-17
