bias,gain,jointP
2.7,8,7.62784472928891e-12
2.85,8,1.99506881137782e-12
0,10,0.000657288688075186
0.15,10,0.00287503640873304
0.3,10,0.00305337363162242
0.45,10,0.00191343634529085
0.6,10,0.000921796124414466
0.75,10,0.000379688916274371
0.9,10,0.000140975909183179
1.05,10,4.86203058885594e-05
1.2,10,1.58689104613401e-05
1.35,10,4.9626039911335e-06
1.5,10,1.49987421027799e-06
1.65,10,4.40860662302687e-07
1.8,10,1.2661430751482e-07
1.95,10,3.56582474369986e-08
2.1,10,9.8754525595308e-09
2.25,10,2.69557491521605e-09
2.4,10,7.26501159689594e-10
2.55,10,1.93626158842657e-10
2.7,10,5.10948959299306e-11
2.85,10,1.33639103715609e-11
0,12,0.00238439982057171
0.15,12,0.0104295668273178
0.3,12,0.0110765081941378
0.45,12,0.00694123809090264
0.6,12,0.00334393479384836
0.75,12,0.00137737070523587
0.9,12,0.00051140836387383
1.05,12,0.000176376454882123
1.2,12,5.75665273770233e-05
1.35,12,1.80024885270407e-05
1.5,12,5.44098789884833e-06
1.65,12,1.59927913436327e-06
1.8,12,4.59309794307025e-07
1.95,12,1.29354909544641e-07
2.1,12,3.58244828158616e-08
2.25,12,9.77854702322755e-09
2.4,12,2.63547702286162e-09
2.55,12,7.02403961574963e-10
2.7,12,1.85353350662747e-10
2.85,12,4.84793152083597e-11
0,14,0.00551097791375839
0.15,14,0.0241054842981972
0.3,14,0.0256007367106835
0.45,14,0.0160430350158015
0.6,14,0.00772871673406178
0.75,14,0.00318346758380172
0.9,14,0.00118199983656442
1.05,14,0.000407652583671694
1.2,14,0.000133051453120172
1.35,14,4.160850701684e-05
1.5,14,1.25755604747488e-05
1.65,14,3.69635658892868e-06
1.8,14,1.06158627850928e-06
1.95,14,2.98973369896413e-07
2.1,14,8.27998441648483e-08
2.25,14,2.26008055397075e-08
2.4,14,6.09128365968658e-09
2.55,14,1.62344112148435e-09
2.7,14,4.28400561403578e-10
2.85,14,1.12048505071327e-10
0,16,0.00902574028766985
0.15,16,0.0394793527008808
0.3,16,0.041928239296111
0.45,16,0.0262748771170209
0.6,16,0.0126578968542874
0.75,16,0.0052138027180034
0.9,16,0.00193584944665891
1.05,16,0.000667643094455636
1.2,16,0.000217908305849255
1.35,16,6.81453607633077e-05
1.5,16,2.05959349852595e-05
1.65,16,6.05379936272236e-06
1.8,16,1.73863916581082e-06
1.95,16,4.89651025978107e-07
2.1,16,1.3560749126316e-07
2.25,16,3.70150278745018e-08
2.4,16,9.97615036590919e-09
2.55,16,2.65883082170588e-09
2.7,16,7.01623607793354e-10
2.85,16,1.83510208573084e-10
0,18,0.0112702058601169
0.15,18,0.0492968352713325
0.3,18,0.0523546959206168
0.45,18,0.0328087519272672
0.6,18,0.015805584778329
0.75,18,0.00651033910494953
0.9,18,0.00241724457857981
1.05,18,0.000833668472145135
1.2,18,0.000272096402874057
1.35,18,8.50913298783483e-05
1.5,18,2.57176054004746e-05
1.65,18,7.55922094799603e-06
1.8,18,2.17099325823928e-06
1.95,18,6.11414431005682e-07
2.1,18,1.6932952799425e-07
2.25,18,4.62196973065464e-08
2.4,18,1.24569580701179e-08
2.55,18,3.32001251451755e-09
2.7,18,8.76099050506857e-10
2.85,18,2.29144398368855e-10
0,20,0.0113067341464631
0.15,20,0.0494566130905759
0.3,20,0.0525243846865448
0.45,20,0.0329150896020121
0.6,20,0.0158568128511626
0.75,20,0.00653144000887163
0.9,20,0.00242507920052293
1.05,20,0.000836370506255806
1.2,20,0.000272978304716962
1.35,20,8.53671225747688e-05
1.5,20,2.5800959694608e-05
1.65,20,7.58372142214618e-06
1.8,20,2.17802974580454e-06
1.95,20,6.13396109218945e-07
2.1,20,1.69878348269781e-07
2.25,20,4.63695016986759e-08
2.4,20,1.24973327835026e-08
2.55,20,3.33077313143161e-09
2.7,20,8.78938607954322e-10
2.85,20,2.29887086861163e-10
0,22,0.00947372980944884
0.15,22,0.0414388968239012
0.3,22,0.0440093330648915
0.45,22,0.0275790216258693
0.6,22,0.0132861672207887
0.75,22,0.0054725880266699
0.9,22,0.0020319346696106
1.05,22,0.000700781330331183
1.2,22,0.000228724109829615
1.35,22,7.15277323590777e-05
1.5,22,2.16182071502633e-05
1.65,22,6.35427761658447e-06
1.8,22,1.82493592415006e-06
1.95,22,5.13954686617023e-07
2.1,22,1.4233832255504e-07
2.25,22,3.88522560804571e-08
2.4,22,1.04713131657656e-08
2.55,22,2.79080097709962e-09
2.7,22,7.36448454787189e-10
2.85,22,1.92618674799674e-10
0,24,0.00682727956283842
0.15,24,0.0298630992315422
0.3,24,0.0317154939238828
0.45,24,0.0198749272458226
0.6,24,0.00957472714120202
0.75,24,0.00394384145862519
0.9,24,0.001464321478645
1.05,24,0.000505020741653086
1.2,24,0.000164830903137081
1.35,24,5.15467334548902e-05
1.5,24,1.55792435324674e-05
1.65,24,4.57923442834947e-06
1.8,24,1.3151470422993e-06
1.95,24,3.70383407458563e-07
2.1,24,1.02576655671507e-07
2.25,24,2.7999026702631e-08
2.4,24,7.54619181786346e-09
2.55,24,2.01120138088572e-09
2.7,24,5.30724391088057e-10
2.85,24,1.38811383513305e-10
0,26,0.00432932887233297
0.15,26,0.018936851278829
0.3,26,0.0201114956962275
0.45,26,0.0126031306567859
0.6,26,0.00607154610787351
0.75,26,0.00250087703858889
0.9,26,0.000928558615115424
1.05,26,0.000320244814620822
1.2,26,0.000104522918892661
1.35,26,3.26869230074312e-05
1.5,26,9.87914266779736e-06
1.65,26,2.9037937646122e-06
1.8,26,8.33963807865885e-07
1.95,26,2.34868305155028e-07
2.1,26,6.50461245857325e-08
2.25,26,1.77548016871491e-08
2.4,26,4.78520702316995e-09
2.55,26,1.27534724866671e-09
2.7,26,3.36544066848437e-10
2.85,26,8.80233663967305e-11
0,28,0.00245963644855213
0.15,28,0.0107586582123338
0.3,28,0.0114260129706163
0.45,28,0.00716025981010554
0.6,28,0.00344944829703894
0.75,28,0.00142083184226787
0.9,28,0.000527545188112317
1.05,28,0.000181941783987578
1.2,28,5.93829641033735e-05
1.35,28,1.85705335840588e-05
1.5,28,5.61267117900116e-06
1.65,28,1.64974230259152e-06
1.8,28,4.7380271609971e-07
1.95,28,1.33436535085326e-07
2.1,28,3.69548776695071e-08
2.25,28,1.00870963270096e-08
2.4,28,2.71863606465035e-09
2.55,28,7.24567402912713e-10
2.7,28,1.91201934012075e-10
2.85,28,5.00090168010238e-11
0,30,0.00127026485237024
0.15,30,0.00555624608418727
0.3,30,0.00590089754436846
0.45,30,0.0036978742838074
0.6,30,0.0017814473900711
0.75,30,0.000733780291564532
0.9,30,0.000272447625701185
1.05,30,9.39627697877892e-05
1.2,30,3.06679843578031e-05
1.35,30,9.59064341215021e-06
1.5,30,2.89863119031004e-06
1.65,30,8.51999759429466e-07
1.8,30,2.44692640480791e-07
1.95,30,6.89125177994227e-08
2.1,30,1.90851303471493e-08
2.25,30,5.2094218778616e-09
2.4,30,1.40402368868144e-09
2.55,30,3.74198595745723e-10
2.7,30,9.87451200862316e-11
2.85,30,2.58268641210482e-11
0,32,0.000603427326214525
0.15,32,0.00263944224868927
0.3,32,0.00280316567117475
0.45,32,0.00175664026883189
0.6,32,0.000846259764943203
0.75,32,0.000348575400273017
0.9,32,0.000129423672554268
1.05,32,4.46361267344825e-05
1.2,32,1.45685364488257e-05
1.35,32,4.55594461270977e-06
1.5,32,1.37696738250064e-06
1.65,32,4.04734442434288e-07
1.8,32,1.16238928845573e-07
1.95,32,3.2736241013694e-08
2.1,32,9.06621099871173e-09
2.25,32,2.47468668365962e-09
2.4,32,6.66968198657173e-10
2.55,32,1.77759510296408e-10
2.7,32,4.69079370960977e-11
2.85,32,1.22688079828313e-11
0,34,0.00026625854142341
0.15,34,0.00116463741825555
0.3,34,0.00123687935655374
0.45,34,0.000775106554618517
0.6,34,0.000373406839382991
0.75,34,0.000153806719750341
0.9,34,5.71073877216319e-05
1.05,34,1.96954123268999e-05
1.2,34,6.42827577907714e-06
1.35,34,2.01028212460284e-06
1.5,34,6.07578263238764e-07
1.65,34,1.78586546589472e-07
1.8,34,5.12897018522472e-08
1.95,34,1.44446620252869e-08
2.1,34,4.00040901676978e-09
2.25,34,1.09194005350182e-09
2.4,34,2.94295554800785e-10
2.55,34,7.84352744390545e-11
2.7,34,2.06978344695445e-11
2.85,34,5.41353494712502e-12
0,36,0.000110020054312904
0.15,36,0.000481237038730545
0.3,36,0.000511087957062578
0.45,36,0.000320279923346413
0.6,36,0.00015429454593307
0.75,36,6.35541063590245e-05
0.9,36,2.35972069298267e-05
1.05,36,8.13829416452311e-06
1.2,36,2.6562124413794e-06
1.35,36,8.30663862840568e-07
1.5,36,2.51055959232381e-07
1.65,36,7.37933192688939e-08
1.8,36,2.1193294882899e-08
1.95,36,5.96864420595781e-09
2.1,36,1.65299943035047e-09
2.25,36,4.51197934723392e-10
2.4,36,1.2160516147251e-10
2.55,36,3.24100519280979e-11
2.7,36,8.55250261766277e-12
2.85,36,2.23691381212958e-12
0,38,4.28664846326958e-05
0.15,38,0.00018750163553598
0.3,38,0.00019913227814876
0.45,38,0.000124788835072223
0.6,38,6.01169016272061e-05
0.75,38,2.47622230383166e-05
0.9,38,9.19404479982442e-06
1.05,38,3.17087701799989e-06
1.2,38,1.03492486447728e-06
1.35,38,3.23646810881591e-07
1.5,38,9.78174977788509e-08
1.65,38,2.87516690133522e-08
1.8,38,8.25742229530444e-09
1.95,38,2.3255287113843e-09
2.1,38,6.44048715677304e-10
2.25,38,1.75797671214709e-10
2.4,38,4.73803236880099e-11
2.55,38,1.2627743201884e-11
2.7,38,3.33226268902261e-12
2.85,38,8.71555937243985e-13
