bias,gain,jointP
2.1,36,2.06145669456365e-06
2.25,36,1.22593386264729e-06
2.4,36,7.25391630992557e-07
2.55,36,4.27315841889419e-07
2.7,36,2.50732987052706e-07
2.85,36,1.46602366779173e-07
0,38,5.85270262014728e-05
0.15,38,0.000124799143939522
0.3,38,0.00012812620890301
0.45,38,0.000105943957627457
0.6,38,7.88853188985419e-05
0.75,38,5.52058850373887e-05
0.9,38,3.70816621022625e-05
1.05,38,2.41918758238397e-05
1.2,38,1.54423662162296e-05
1.35,38,9.69199966659176e-06
1.5,38,6.00133436712394e-06
1.65,38,3.67527942241465e-06
1.8,38,2.23020207963182e-06
1.95,38,1.34284593153413e-06
2.1,38,8.03193583845703e-07
2.25,38,4.77653600628224e-07
2.4,38,2.82630193166351e-07
2.55,38,1.66492627949119e-07
2.7,38,9.76916599753407e-08
2.85,38,5.71198418497706e-08
