bias,gain,jointP
0,0,1.85212697698003e-08
0.15,0,1.94239299688258e-07
0.3,0,5.25378701650688e-07
0.45,0,8.42240577412174e-07
0.6,0,1.03373914290758e-06
0.75,0,1.08003508427431e-06
0.9,0,1.01337310224131e-06
1.05,0,8.80522552044437e-07
1.2,0,7.22265134100674e-07
1.35,0,5.66504956028366e-07
1.5,0,4.28704139888531e-07
1.65,0,3.15058640582315e-07
1.8,0,2.25958596222145e-07
1.95,0,1.5874622259634e-07
2.1,0,1.09571564631701e-07
2.25,0,7.4479750592547e-08
2.4,0,4.99525627372207e-08
2.55,0,3.31087360681945e-08
2.7,0,2.17152207777466e-08
2.85,0,1.4109248879326e-08
0,2,6.31208224651078e-06
0.15,2,6.61971047544525e-05
0.3,2,0.000179050012045689
0.45,2,0.000287037112576526
0.6,2,0.000352300170159478
0.75,2,0.00036807791073658
0.9,2,0.000345359386653862
1.05,2,0.000300083678791532
1.2,2,0.000246149264434571
1.35,2,0.000193065913943846
1.5,2,0.000146103146492059
1.65,2,0.000107372554719335
1.8,2,7.70070984002345e-05
1.95,2,5.41009998669122e-05
2.1,2,3.73421874650244e-05
2.25,2,2.53828337518371e-05
2.4,2,1.70239237557808e-05
2.55,2,1.12835171528693e-05
2.7,2,7.40058652856362e-06
2.85,2,4.80845754474189e-06
0,4,8.86829142342337e-05
0.15,4,0.000930050011109859
0.3,4,0.00251560043766284
0.45,4,0.00403278769866116
0.6,4,0.00494971461948703
0.75,4,0.0051713872719913
0.9,4,0.00485219863596398
1.05,4,0.00421608814810257
1.2,4,0.00345832535986641
1.35,4,0.00271251977068275
1.5,4,0.00205270658773011
1.65,4,0.00150855307161897
1.8,4,0.00108192726839551
1.95,4,0.000760103266055481
2.1,4,0.00052464684060637
2.25,4,0.000356621409659279
2.4,4,0.000239181162634342
2.55,4,0.000158530124426304
2.7,4,0.00010397608186402
2.85,4,6.75574258043012e-05
0,6,0.000315426638080071
0.15,6,0.00330799400069186
0.3,6,0.00894746632602698
0.45,6,0.0143437851232489
0.6,6,0.0176051030275895
0.75,6,0.0183935464401395
0.9,6,0.0172582590034915
1.05,6,0.0149957466090111
1.2,6,0.0123005423431228
1.35,6,0.00964786734153017
1.5,6,0.00730104940194422
1.65,6,0.00536560878558106
1.8,6,0.00384818974279279
1.95,6,0.00270352885756894
2.1,6,0.00186605943817661
2.25,6,0.00126842800879427
2.4,6,0.000850717533059036
2.55,6,0.000563858603587718
2.7,6,0.000369821247151188
2.85,6,0.000240287679794905
0,8,0.000519076540812018
0.15,8,0.00544374467976972
0.3,8,0.0147242474440827
0.45,8,0.0236046086952138
0.6,8,0.028971541642214
0.75,8,0.0302690302807879
0.9,8,0.0284007636086085
1.05,8,0.0246774981468846
1.2,8,0.0202421805857725
1.35,8,0.0158768505930163
1.5,8,0.0120148491291874
1.65,8,0.0088298238370818
1.8,8,0.00633270871552104
1.95,8,0.00444901678537409
2.1,8,0.00307084932336134
2.25,8,0.00208736721502535
2.4,8,0.001399968997407
2.55,8,0.000927904425697581
2.7,8,0.000608590114197313
2.85,8,0.000395425378106534
0,10,0.000525684742202819
0.15,10,0.00551304729380762
0.3,10,0.014911697241537
0.45,10,0.0239051115994002
0.6,10,0.0293403692942483
0.75,10,0.0306543758556174
0.9,10,0.0287623248636878
1.05,10,0.0249916596717353
1.2,10,0.0204998774674125
1.35,10,0.016078973821329
1.5,10,0.0121678064225406
1.65,10,0.00894223356777288
1.8,10,0.0064133284531728
1.95,10,0.00450565582913209
2.1,10,0.00310994334740996
2.25,10,0.00211394083538558
2.4,10,0.00141779156565728
2.55,10,0.000939717287259064
2.7,10,0.000616337884945679
2.85,10,0.000400459415147534
0,12,0.000382427151258592
0.15,12,0.00401065277734712
0.3,12,0.0108480186672632
0.45,12,0.0173905822169558
0.6,12,0.0213446443186767
0.75,12,0.0223005628486569
0.9,12,0.0209241263406319
1.05,12,0.0181810283734629
1.2,12,0.0149133294380229
1.35,12,0.0116971935078152
1.5,12,0.00885188245665857
1.65,12,0.00650533035233678
1.8,12,0.00466559276602758
1.95,12,0.00327779177319523
2.1,12,0.00226243350708995
2.25,12,0.00153785778186769
2.4,12,0.0010314204427177
2.55,12,0.000683629134163233
2.7,12,0.000448375847023505
2.85,12,0.000291327750331522
0,14,0.000219104175495012
0.15,14,0.0022978252644599
0.3,14,0.00621516066007041
0.45,14,0.00996359480618523
0.6,14,0.0122289975470796
0.75,14,0.0127766724196989
0.9,14,0.0119880699754961
1.05,14,0.0104164655106441
1.2,14,0.00854430115552651
1.35,14,0.0067016788183077
1.5,14,0.00507151336107275
1.65,14,0.00372710211207684
1.8,14,0.00267306035366912
1.95,14,0.00187794684960706
2.1,14,0.00129621713979205
2.25,14,0.000881085613863403
2.4,14,0.000590932220546111
2.55,14,0.000391671975413485
2.7,14,0.000256888194132256
2.85,14,0.000166910551003329
0,16,0.000104842001346973
0.15,16,0.00109951624120052
0.3,16,0.00297397290956507
0.45,16,0.00476760982637936
0.6,16,0.00585161179336922
0.75,16,0.00611367585309391
0.9,16,0.00573632723191614
1.05,16,0.00498430980893158
1.2,16,0.00408847358217986
1.35,16,0.00320677329908756
1.5,16,0.00242673426661779
1.65,16,0.00178342947491461
1.8,16,0.00127906735034494
1.95,16,0.000898603167608414
2.1,16,0.000620243766733425
2.25,16,0.000421602093646858
2.4,16,0.000282762829701872
2.55,16,0.00018741620820826
2.7,16,0.000122921766937521
2.85,16,7.98671963853715e-05
0,18,4.35923296762545e-05
0.15,18,0.000457168633324575
0.3,18,0.00123655029335963
0.45,18,0.00198232785190226
0.6,18,0.00243304579421187
0.75,18,0.00254200959441642
0.9,18,0.00238511154510485
1.05,18,0.00207242969046781
1.2,18,0.00169994931398919
1.35,18,0.0013333465314936
1.5,18,0.00100901355208744
1.65,18,0.000741533399076717
1.8,18,0.000531824315617948
1.95,18,0.000373630844768716
2.1,18,0.000257891593175561
2.25,18,0.000175298231837726
2.4,18,0.00011757015637045
2.55,18,7.7925917379713e-05
2.7,18,5.11097281612777e-05
2.85,18,3.32080379086523e-05
0,20,1.61959056232591e-05
0.15,20,0.00016985235921613
0.3,20,0.000459416874445574
0.45,20,0.000736496421324677
0.6,20,0.000903952148297039
0.75,20,0.000944435587415133
0.9,20,0.000886143084628619
1.05,20,0.000769972055334775
1.2,20,0.000631584016228669
1.35,20,0.000495379686003186
1.5,20,0.000374879901660759
1.65,20,0.000275502709699936
1.8,20,0.000197589265998658
1.95,20,0.00013881547384032
2.1,20,9.58147439038682e-05
2.25,20,6.51287425988275e-05
2.4,20,4.36809679782922e-05
2.55,20,2.89519007784343e-05
2.7,20,1.89888528527389e-05
2.85,20,1.23378184165989e-05
0,22,5.48757356512664e-06
0.15,22,5.7550182008363e-05
0.3,22,0.000155661804546458
0.45,22,0.000249543210888283
0.6,22,0.000306281354591894
0.75,22,0.00031999814545852
0.9,22,0.000300247203166231
1.05,22,0.000260885583988176
1.2,22,0.000213996292163842
1.35,22,0.000167846894940401
1.5,22,0.00012701858644425
1.65,22,9.33471348893857e-05
1.8,22,6.69481323285719e-05
1.95,22,4.70341172884272e-05
2.1,22,3.2464406006488e-05
2.25,22,2.20672294917549e-05
2.4,22,1.4800192761841e-05
2.55,22,9.8096203489691e-06
2.7,22,6.43389319317367e-06
2.85,22,4.18035815774509e-06
0,24,1.72185820761906e-06
0.15,24,1.80577539535516e-05
