bias,gain,jointP
0,0,1.53643991573372e-40
0.15,0,1.61132048155693e-39
0.3,0,4.35830166141562e-39
0.45,0,6.98684300736598e-39
0.6,0,8.57542761031066e-39
0.75,0,8.95947758710164e-39
0.9,0,8.40648024226285e-39
1.05,0,7.30441277773896e-39
1.2,0,5.99158154687907e-39
1.35,0,4.69946627699459e-39
1.5,0,3.55633366800279e-39
1.65,0,2.61358253080881e-39
1.8,0,1.87444927293776e-39
1.95,0,1.31688613092102e-39
2.1,0,9.08955636530089e-40
2.25,0,6.17849980841326e-40
2.4,0,4.14383636956692e-40
2.55,0,2.74654946917364e-40
2.7,0,1.80139549807227e-40
2.85,0,1.17043882134716e-40
0,2,1.05834794476793e-18
0.15,2,1.10992802422988e-17
0.3,2,3.00213471337416e-17
0.45,2,4.81275633465352e-17
0.6,2,5.9070231734668e-17
0.75,2,6.17156882830342e-17
0.9,2,5.79064693387791e-17
1.05,2,5.03150834073776e-17
1.2,2,4.12718906291934e-17
1.35,2,3.23713958797293e-17
1.5,2,2.44971403690873e-17
1.65,2,1.80031752080714e-17
1.8,2,1.29117937855582e-17
1.95,2,9.07112420005106e-18
2.1,2,6.26117116559974e-18
2.25,2,4.25594421690129e-18
2.4,2,2.85440430196805e-18
2.55,2,1.89190931330057e-18
2.7,2,1.24085764993195e-18
2.85,2,8.06234925534209e-19
0,4,1.93620716945813e-09
0.15,4,2.03057095610237e-08
0.3,4,5.49229087130583e-08
0.45,4,8.80475401882554e-08
0.6,4,1.08066734339713e-07
0.75,4,1.12906496121988e-07
0.9,4,1.05937675455435e-07
1.05,4,9.20495246453287e-08
1.2,4,7.55053486222422e-08
1.35,4,5.92222331961376e-08
1.5,4,4.48165832875025e-08
1.65,4,3.29361218899729e-08
1.8,4,2.36216339075941e-08
1.95,4,1.65952754932928e-08
2.1,4,1.14545736683006e-08
2.25,4,7.78608750205025e-09
2.4,4,5.22202372227836e-09
2.55,4,3.46117587744777e-09
2.7,4,2.27010170894415e-09
2.85,4,1.47497602353182e-09
0,6,2.9354987600762e-05
0.15,6,0.000307856443148769
0.3,6,0.000832690493921071
0.45,6,0.00133489560997089
0.6,6,0.00163840817069432
0.75,6,0.00171178417577805
0.9,6,0.00160612934323456
1.05,6,0.00139557000781888
1.2,6,0.00114474246741759
1.35,6,0.000897872887046784
1.5,6,0.000679467707518785
1.65,6,0.000499347107555603
1.8,6,0.000358129430261961
1.95,6,0.000251602263446413
2.1,6,0.000173663682951386
2.25,6,0.000118045478648392
2.4,6,7.91715081094688e-05
2.55,6,5.2475156878471e-05
2.7,6,3.44171887025776e-05
2.85,6,2.23622262974655e-05
0,8,0.00102606342947957
0.15,8,0.0107607007756463
0.3,8,0.0291055569672771
0.45,8,0.0466594497055215
0.6,8,0.0572683160140844
0.75,8,0.0598330738822078
0.9,8,0.056140053762593
1.05,8,0.0487802402704576
1.2,8,0.0400129067661031
1.35,8,0.0313839183395204
1.5,8,0.0237498641007517
1.65,8,0.0174539949615208
1.8,8,0.0125179242590658
1.95,8,0.00879441288845745
2.1,8,0.00607017643913183
2.25,8,0.00412611820191614
2.4,8,0.0027673317472552
2.55,8,0.00183419731466025
2.7,8,0.00120300574312952
2.85,8,0.000781641025287987
0,10,0.00109656455518223
0.15,10,0.0115000717504186
0.3,10,0.0311054085080699
0.45,10,0.0498654344764378
0.6,10,0.0612032391680419
0.75,10,0.0639442223178219
0.9,10,0.0599974536791633
1.05,10,0.0521319451965922
1.2,10,0.0427622055799946
1.35,10,0.033540316772918
1.5,10,0.0253817243798353
1.65,10,0.0186532641854711
1.8,10,0.0133780345859413
1.95,10,0.00939867963329666
2.1,10,0.00648726008121192
2.25,10,0.00440962501997401
2.4,10,0.00295747594084871
2.55,10,0.00196022556177351
2.7,10,0.00128566462822437
2.85,10,0.0008353478143567
0,12,7.6770558225267e-05
0.15,12,0.0008051207963434
0.3,12,0.0021776917407226
0.45,12,0.00349108241991775
0.6,12,0.00428484288856509
0.75,12,0.00447673930314479
0.9,12,0.00420042576542932
1.05,12,0.00364976098780279
1.2,12,0.00299378488736056
1.35,12,0.00234815983203224
1.5,12,0.00177697623012811
1.65,12,0.00130591627959744
1.8,12,0.000936597100705091
1.95,12,0.000658002192956827
2.1,12,0.000454173514394113
2.25,12,0.000308718144087059
2.4,12,0.000207053089436236
2.55,12,0.000137235523356655
2.7,12,9.00094670512703e-05
2.85,12,5.84827566396795e-05
0,14,5.13304598029582e-07
0.15,14,5.38321221424033e-06
0.3,14,1.45605191553245e-05
0.45,14,2.33421340116586e-05
0.6,14,2.8649388611726e-05
0.75,14,2.99324496474439e-05
0.9,14,2.80849574227424e-05
1.05,14,2.4403093321934e-05
1.2,14,2.00170948827083e-05
1.35,14,1.57003057754739e-05
1.5,14,1.18812483665623e-05
1.65,14,8.73163939999107e-06
1.8,14,6.26229129248234e-06
1.95,14,4.39954533308478e-06
2.1,14,3.03670259316969e-06
2.25,14,2.06415644901344e-06
2.4,14,1.38440185014664e-06
2.55,14,9.17586465181937e-07
2.7,14,6.01822812959603e-07
2.85,14,3.91028391385494e-07
0,16,5.22273715665349e-10
0.15,16,5.47727461655108e-09
0.3,16,1.48149392591834e-08
0.45,16,2.37499977764175e-08
0.6,16,2.91499875497402e-08
0.75,16,3.0455467876864e-08
0.9,16,2.85756938936158e-08
1.05,16,2.48294955313068e-08
1.2,16,2.03668592904664e-08
1.35,16,1.59746416960137e-08
1.5,16,1.20888528078016e-08
1.65,16,8.8842098254894e-09
