bias,gain,jointP
0,0,1.41315663400246e-16
0.15,0,5.95441791922357e-16
0.3,0,9.10094634683225e-16
0.45,0,9.83740034658113e-16
0.6,0,8.95744091164361e-16
0.75,0,7.3633155847398e-16
0.9,0,5.65554309129576e-16
1.05,0,4.13877449098849e-16
1.2,0,2.92112014629804e-16
1.35,0,2.00456440214481e-16
1.5,0,1.34504618845578e-16
1.65,0,8.8609932447631e-17
1.8,0,5.74896746913732e-17
1.95,0,3.68200749200262e-17
2.1,0,2.33223082076057e-17
2.25,0,1.46316613411625e-17
2.4,0,9.10276272507816e-18
2.55,0,5.62134281000335e-18
2.7,0,3.44867405072656e-18
2.85,0,2.10334614996251e-18
0,2,4.44915222148518e-11
0.15,2,1.87467624434041e-10
0.3,2,2.86532254686749e-10
0.45,2,3.09718615421044e-10
0.6,2,2.82014160157083e-10
0.75,2,2.3182505819298e-10
0.9,2,1.78057913064292e-10
1.05,2,1.30304293789811e-10
1.2,2,9.19679239753999e-11
1.35,2,6.31112783135203e-11
1.5,2,4.23471474667243e-11
1.65,2,2.78977622373277e-11
1.8,2,1.80999266260486e-11
1.95,2,1.15923538965179e-11
2.1,2,7.34274579868336e-12
2.25,2,4.60660106556445e-12
2.4,2,2.86589441152236e-12
2.55,2,1.76981158698736e-12
2.7,2,1.08577318640969e-12
2.85,2,6.62213018039848e-13
0,4,3.36206994707557e-08
0.15,4,1.41662778611101e-07
0.3,4,2.16522482125493e-07
0.45,4,2.34043610359853e-07
0.6,4,2.13108314868441e-07
0.75,4,1.75182152088626e-07
0.9,4,1.34552186248331e-07
1.05,4,9.84664332252019e-08
1.2,4,6.94969688381235e-08
1.35,4,4.76910030443012e-08
1.5,4,3.20002698839388e-08
1.65,4,2.10813708633843e-08
1.8,4,1.36774864793e-08
1.95,4,8.75993958200361e-09
2.1,4,5.54865820493955e-09
2.25,4,3.48104857503181e-09
2.4,4,2.16565695953077e-09
2.55,4,1.33738520337928e-09
2.7,4,8.20481120367228e-10
2.85,4,5.00411398774481e-10
0,6,2.14036562589731e-06
0.15,6,9.01855543106833e-06
0.3,6,1.37842842436542e-05
0.45,6,1.4899716735842e-05
0.6,6,1.35669310549017e-05
0.75,6,1.11524704275518e-05
0.9,6,8.56587991531122e-06
1.05,6,6.26858370877308e-06
1.2,6,4.42432565493059e-06
1.35,6,3.03611124061756e-06
1.5,6,2.03720561312521e-06
1.65,6,1.34208515150106e-06
1.8,6,8.70738038464459e-07
1.95,6,5.5767648684902e-07
2.1,6,3.53239447086338e-07
2.25,6,2.21610996480241e-07
2.4,6,1.37870353283306e-07
2.55,6,8.51408020343711e-08
2.7,6,5.22335827146981e-08
2.85,6,3.18572597716396e-08
0,8,3.45717886458093e-05
0.15,8,0.000145670248335585
0.3,8,0.000222647642879047
0.45,8,0.000240664422770295
0.6,8,0.000219136892934212
0.75,8,0.000180137844597611
0.9,8,0.000138358505861994
1.05,8,0.000101251930261874
1.2,8,7.14629545493509e-05
1.35,8,4.90401241945717e-05
1.5,8,3.29055190537807e-05
1.65,8,2.16777375047415e-05
1.8,8,1.40644061310972e-05
1.95,8,9.00774774309835e-06
2.1,8,5.7056230759227e-06
2.25,8,3.57952325490657e-06
2.4,8,2.22692079173869e-06
2.55,8,1.37521822321033e-06
2.7,8,8.43691545022309e-07
2.85,8,5.14567435738014e-07
0,10,0.000231578120119109
0.15,10,0.000975767919110185
0.3,10,0.00149139875622635
0.45,10,0.00161208363199487
0.6,10,0.00146788209989242
0.75,10,0.00120664810957878
0.9,10,0.000926790424940687
1.05,10,0.00067823310817672
1.2,10,0.000478692521299504
1.35,10,0.000328493844728024
1.5,10,0.000220416661749486
1.65,10,0.000145207693799553
1.8,10,9.42100151600334e-05
1.95,10,6.0338136109331e-05
2.1,10,3.82189501262773e-05
2.25,10,2.39773323499819e-05
2.4,10,1.49169641145401e-05
2.55,10,9.21185924591131e-06
2.7,10,5.65144326081423e-06
2.85,10,3.44681499310173e-06
0,12,0.000840079615058241
0.15,12,0.00353972446727977
0.3,12,0.00541024209188919
0.45,12,0.00584804210480415
0.6,12,0.00532493237614269
0.75,12,0.00437727225216409
0.9,12,0.00336205226566044
