bias,gain,jointP
2.4,26,0.000396538461267769
2.55,26,0.000262827101065225
2.7,26,0.000172381951224323
2.85,26,0.000112003459555901
0,28,8.35311850806366e-05
0.15,28,0.000876021951726484
0.3,28,0.00236946527481422
0.45,28,0.00379851675552789
0.6,28,0.00466217795780441
0.75,28,0.00487097329931454
0.9,28,0.00457032683024145
1.05,28,0.00397116899525035
1.2,28,0.00325742583223034
1.35,28,0.00255494525587344
1.5,28,0.00193346165241079
1.65,28,0.00142091886489589
1.8,28,0.0010190764216592
1.95,28,0.000715947678823203
2.1,28,0.000494169285291086
2.25,28,0.000335904714354408
2.4,28,0.000225286754910211
2.55,28,0.000149320861618665
2.7,28,9.79359486902178e-05
2.85,28,6.36329093056808e-05
0,30,4.31391917887808e-05
0.15,30,0.000452416411310693
0.3,30,0.0012236964772904
0.45,30,0.00196172175303665
0.6,30,0.00240775452761742
0.75,30,0.0025155856600659
0.9,30,0.00236031855021413
1.05,30,0.00205088699204241
1.2,30,0.00168227851165598
1.35,30,0.00131948652825362
1.5,30,0.000998524957584217
1.65,30,0.000733825233891598
1.8,30,0.000526296055286922
1.95,30,0.000369746989674233
2.1,30,0.000255210835973625
2.25,30,0.000173476024329141
2.4,30,0.000116348026406686
2.55,30,7.71158852973918e-05
2.7,30,5.0578447671789e-05
2.85,30,3.28628436908433e-05
0,32,2.0492865804786e-05
0.15,32,0.000214916145167191
0.3,32,0.000581305459260441
0.45,32,0.000931897399194316
0.6,32,0.00114378105799752
0.75,32,0.00119500521949003
0.9,32,0.00112124704475026
1.05,32,0.000974254504221768
1.2,32,0.000799150525453446
1.35,32,0.000626809618666912
1.5,32,0.000474339854550189
1.65,32,0.000348596749701212
1.8,32,0.000250011972579145
1.95,32,0.000175644816857423
2.1,32,0.000121235498317679
2.25,32,8.24081476614364e-05
2.4,32,5.52700315638272e-05
2.55,32,3.6633173299916e-05
2.7,32,2.40268140818977e-05
2.85,32,1.56111836544711e-05
0,34,9.04234913091787e-06
0.15,34,9.48304076640616e-05
0.3,34,0.000256497405702713
0.45,34,0.000411193910992252
0.6,34,0.000504686252975353
0.75,34,0.000527288594520264
0.9,34,0.000494743260275189
1.05,34,0.000429883719215352
1.2,34,0.000352620181488666
1.35,34,0.000276575832028335
1.5,34,0.000209299500246076
1.65,34,0.00015381614005228
1.8,34,0.000110316222460312
1.95,34,7.75021791578815e-05
2.1,34,5.34944069459154e-05
2.25,34,3.63620808082836e-05
2.4,34,2.43875564617349e-05
2.55,34,1.61641590740275e-05
2.7,34,1.06016817511894e-05
2.85,34,6.88833735092524e-06
0,36,3.73636743137495e-06
0.15,36,3.91846456678501e-05
0.3,36,0.000105986678795989
0.45,36,0.000169908451306966
0.6,36,0.000208540198058948
0.75,36,0.000217879657484648
0.9,36,0.000204431677855026
1.05,36,0.0001776312222078
1.2,36,0.000145705340800752
1.35,36,0.00011428323725775
1.5,36,8.6484145303413e-05
1.65,36,6.35579988994309e-05
1.8,36,4.558350211713e-05
1.95,36,3.20244898613753e-05
2.1,36,2.21042957952175e-05
2.25,36,1.50250883373383e-05
2.4,36,1.00771238065649e-05
2.55,36,6.67915346392178e-06
2.7,36,4.38069552938455e-06
2.85,36,2.84631338180902e-06
0,38,1.45577947656361e-06
0.15,38,1.52672894214479e-05
0.3,38,4.12949835941488e-05
0.45,38,6.62004582928197e-05
0.6,38,8.12523248713278e-05
0.75,38,8.48912050413996e-05
0.9,38,7.96515456380833e-05
1.05,38,6.9209437357681e-05
1.2,38,5.67703387472749e-05
1.35,38,4.45275242252766e-05
1.5,38,3.36963229910509e-05
1.65,38,2.47637396665764e-05
1.8,38,1.7760439269109e-05
1.95,38,1.24775188585919e-05
2.1,38,8.61237037138161e-06
2.25,38,5.85413925070081e-06
2.4,38,3.92629212459153e-06
2.55,38,2.60236037064961e-06
2.7,38,1.70682534892056e-06
2.85,38,1.10899280683996e-06
