bias,gain,jointP
0.45,7,0.00412023643534368
0.6,7,0.0025516355700245
0.75,7,0.00128583943901365
0.9,7,0.00056488311073884
1.05,7,0.000225038368252631
1.2,7,8.33238312214853e-05
1.35,7,2.9148021194985e-05
1.5,7,9.74417640288136e-06
1.65,7,3.13895078595684e-06
1.8,7,9.80455419893336e-07
1.95,7,2.98366023533651e-07
2.1,7,8.87925395976163e-08
2.25,7,2.59184766404366e-08
2.4,7,7.43881263237922e-09
2.55,7,2.10342515551367e-09
2.7,7,5.86951977223205e-10
2.85,7,1.61859527789906e-10
0,8,0.00262130008182247
0.15,8,0.0234473979614167
0.3,8,0.0399574186954444
0.45,8,0.0348614741642579
0.6,8,0.0215894837339815
0.75,8,0.0108795354553043
0.9,8,0.0047794970701008
1.05,8,0.00190405802771643
1.2,8,0.00070500604394381
1.35,8,0.00024662249455193
1.5,8,8.24458400025494e-05
1.65,8,2.6558779682842e-05
1.8,8,8.29566987870371e-06
1.95,8,2.52448605417061e-06
2.1,8,7.51276989497071e-07
2.25,8,2.19297197613887e-07
2.4,8,6.29400711502644e-08
2.55,8,1.77971586985574e-08
2.7,8,4.96622257259371e-09
2.85,8,1.36949950199062e-09
0,9,0.00659590275950933
0.15,9,0.0590000198716265
0.3,9,0.100543714954189
0.45,9,0.087720934827394
0.6,9,0.0543250032015963
0.75,9,0.0273758652927403
0.9,9,0.0120265123906862
1.05,9,0.00479112700082357
1.2,9,0.00177398663471093
1.35,9,0.000620569160949012
1.5,9,0.000207456119714763
1.65,9,6.68291011067546e-05
1.8,9,2.08741579128467e-05
1.95,9,6.35229237831856e-06
2.1,9,1.89041689753214e-06
2.25,9,5.51811294298072e-07
2.4,9,1.58374308940283e-07
2.55,9,4.47824836939788e-08
2.7,9,1.24963644559665e-08
2.85,9,3.44603260304569e-09
0,10,0.00610075602415532
0.15,10,0.0545709571200357
0.3,10,0.0929960154147807
0.45,10,0.0811358264524462
0.6,10,0.0502468885046222
0.75,10,0.0253207909804865
0.9,10,0.0111236961174539
1.05,10,0.00443146267895283
1.2,10,0.00164081552489243
1.35,10,0.0005739837570538
1.5,10,0.00019188263051226
1.65,10,6.18123183484056e-05
1.8,10,1.9307159198545e-05
1.95,10,5.87543319045318e-06
2.1,10,1.74850550353507e-06
2.25,10,5.10387463343431e-07
2.4,10,1.46485334088028e-07
2.55,10,4.14207148185736e-08
2.7,10,1.15582769356123e-08
2.85,10,3.18734295046377e-09
0,11,0.00242257943402496
0.15,11,0.0216698517184778
0.3,11,0.036928248482336
0.45,11,0.0322186272894807
0.6,11,0.019952785889663
0.75,11,0.0100547583348187
0.9,11,0.00441716360034543
1.05,11,0.00175971146955785
1.2,11,0.000651559565715238
1.35,11,0.000227926053721422
1.5,11,7.61956243759103e-05
1.65,11,2.45453597238359e-05
1.8,11,7.66677549776576e-06
1.95,11,2.33310487369477e-06
2.1,11,6.94322712852625e-07
2.25,11,2.02672286382925e-07
2.4,11,5.81685870313205e-08
2.55,11,1.64479568540003e-08
2.7,11,4.5897334504302e-09
2.85,11,1.26567780294854e-09
0,12,0.00046650364639145
0.15,12,0.00417285175522042
0.3,12,0.00711108264600325
0.45,12,0.00620417514537315
0.6,12,0.00384220523069947
0.75,12,0.00193619303495228
0.9,12,0.000850590448068461
1.05,12,0.000338858575952534
1.2,12,0.000125467470324548
1.35,12,4.38905464461899e-05
1.5,12,1.46725990121112e-05
1.65,12,4.72657352421051e-06
1.8,12,1.47635147708247e-06
1.95,12,4.49273991063305e-07
2.1,12,1.33702149357393e-07
2.25,12,3.90275585156118e-08
2.4,12,1.12012252619783e-08
2.55,12,3.16729835163016e-09
2.7,12,8.83821335440447e-10
2.85,12,2.43725056829707e-10
0,13,4.80996227846769e-05
0.15,13,0.000430248717057312
0.3,13,0.000733199827073607
0.45,13,0.000639691643336287
0.6,13,0.000396156865412541
0.75,13,0.00019963435514366
0.9,13,8.7701521762622e-05
1.05,13,3.49385686623187e-05
1.2,13,1.29365290947681e-05
1.35,13,4.52540670197378e-06
1.5,13,1.51284236085299e-06
1.65,13,4.87341107271425e-07
1.8,13,1.52221637911229e-07
1.95,13,4.63231309428567e-08
2.1,13,1.37855791682168e-08
2.25,13,4.02400036383132e-09
2.4,13,1.15492068281768e-09
2.55,13,3.26569485873009e-10
2.7,13,9.11278468508752e-11
